,,,,,,,,,,,ORDEN,SERVICIO
,,,,,,,,,,,,
ORIGEN,LINEA,DESTINO,TIPO/NEGOCIACION,DIAS LIBRES,VIGENCIA DESDE ,VIGENCIA HASTA,AGENTE,CONTRATO,TT,MONEDA,FLETE MARITIMO CARGA SUELTA,
CALLAO,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,3-3,DOLAR,$ 1.00,
CALLAO,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,3-3,DOLAR,$ 1.00,
CAP TOWN,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,58-58,DOLAR,$ 240.00,
CAP TOWN,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,81-81,DOLAR,$ 228.00,
CAP TOWN,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,64-64,DOLAR,$ 157.00,
CARTAGENA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,25-25,DOLAR,$ 100.00,
CARTAGENA,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,26-26,DOLAR,$ 158.00,
CASABLANCA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,44-44,DOLAR,$ 98.00,
CASABLANCA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,49-49,EUROS,€ 135.00,
CEBU,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,46-46,DOLAR,$ 48.00,
CEBU,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,46-46,DOLAR,$ 46.00,
CEBU,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,65-65,DOLAR,$ 170.00,
CEBU,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,14/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,50-50,DOLAR,$ 45.00,
CEBU,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 32.00,
CEBU,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,08/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,45-45,DOLAR,$ 38.00,
CHANGSHA,INCA LINES DEL ECUADOR INCALINES S.A.,GUAYAQUIL,AGENTE COLOADER,0,15/12/2025,21/01/2026,INCA LINES DEL ECUADOR INCALINES S.A.                                                               ,,45-45,DOLAR,$ 30.00,
CHANGSHA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 28.00,
CHARLESTON,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,20-20,DOLAR,$ 160.00,
CHARLESTON,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,16-16,DOLAR,$ 180.00,
CHARLESTON,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,17-17,DOLAR,$ 220.00,
CHARLOTTE,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,22-22,DOLAR,$ 170.00,
CHARLOTTE,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,17-17,DOLAR,$ 0.00,
CHARLOTTE,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,17-17,DOLAR,$ 192.00,
CHENGDU,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,43-43,DOLAR,$ 41.00,
CHENGDU,INCA LINES DEL ECUADOR INCALINES S.A.,GUAYAQUIL,AGENTE COLOADER,0,15/12/2025,21/01/2026,INCA LINES DEL ECUADOR INCALINES S.A.                                                               ,,45-45,DOLAR,$ 30.00,
CHENGDU,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 35.00,
CHENNAI,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,70-70,DOLAR,$ 26.00,
CHENNAI,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,70-70,DOLAR,$ 24.00,
CHENNAI,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,60-60,DOLAR,$ 165.00,
CHENNAI,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,14/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,70-70,DOLAR,$ 45.00,
CHENNAI,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 27.00,
CHICAGO,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,22-22,DOLAR,$ 150.00,
CHICAGO,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,31/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,22-22,DOLAR,$ 150.00,
CHICAGO,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,25-25,DOLAR,$ 190.00,
CHICAGO,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,20-20,DOLAR,$ 100.00,
CHICAGO,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,21-21,DOLAR,$ 105.00,
CHICAGO,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,21-21,DOLAR,$ 149.00,
CHITTAGONG,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,66-66,DOLAR,$ 68.00,
CHITTAGONG,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,66-66,DOLAR,$ 66.00,
CHITTAGONG,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,60-60,DOLAR,$ 170.00,
CHITTAGONG,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,14/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,65-65,DOLAR,$ 45.00,
CHITTAGONG,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 42.00,
CHIWAN,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 14.00,
CHONGQING,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,45-45,DOLAR,$ 53.00,
CHONGQING,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,45-45,DOLAR,$ 51.00,
CHONGQING,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,43-43,DOLAR,$ 41.00,
CHONGQING,INCA LINES DEL ECUADOR INCALINES S.A.,GUAYAQUIL,AGENTE COLOADER,0,15/12/2025,21/01/2026,INCA LINES DEL ECUADOR INCALINES S.A.                                                               ,,45-45,DOLAR,$ 30.00,
CHONGQING,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 35.00,
CHONGQING,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,08/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,42-42,DOLAR,$ 85.00,
CINCINNATI,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,26-26,DOLAR,$ 0.00,
CINCINNATI,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,22-22,DOLAR,$ 226.00,
CLEVELAND,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,28-28,DOLAR,$ 190.00,
CLEVELAND,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,30-30,DOLAR,$ 0.00,
CLEVELAND,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,23-23,DOLAR,$ 221.00,
COCHABAMBA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,47-47,DOLAR,$ 105.00,
COCHIN,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,70-70,DOLAR,$ 78.00,
COCHIN,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,70-70,DOLAR,$ 76.00,
COCHIN,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,60-60,DOLAR,$ 170.00,
COCHIN,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 57.00,
COLOMBO,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,52-52,DOLAR,$ 58.00,
COLOMBO,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,52-52,DOLAR,$ 56.00,
COLOMBO,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,60-60,DOLAR,$ 135.00,
COLOMBO,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,14/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,65-65,DOLAR,$ 60.00,
COLOMBO,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 41.00,
COLOMBO,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,08/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,55-55,DOLAR,$ 45.00,
COLON FREE ZONE,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,4-4,DOLAR,$ 30.00,
COLON FREE ZONE,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,6,DOLAR,$ 45.00,
COLON FREE ZONE,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,5-5,DOLAR,$ 50.00,
COLUMBUS,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,23-23,DOLAR,$ 221.00,
COPENHAGEN,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,40-40,EUROS,€ 0.00,
COPENHAGEN,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,51-51,EUROS,€ 126.00,
COPENHAGEN,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,34-34,EUROS,€ 66.00,
CORDOBA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,20-20,DOLAR,$ 110.00,
CURITIBA,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,25-25,DOLAR,$ 55.00,
CURITIBA,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,25-25,DOLAR,$ 0.00,
CURITIBA,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,30-30,DOLAR,$ 50.00,
DALIAN,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,57-57,DOLAR,$ 23.00,
DALIAN,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,57-57,DOLAR,$ 21.00,
DALIAN,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,43-43,DOLAR,$ 130.00,
DALIAN,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,14/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,45-45,DOLAR,$ 25.00,
DALIAN,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 20.00,
DALIAN,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,08/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,46-46,DOLAR,$ 45.00,
DALLAS,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,21-21,DOLAR,$ 170.00,
DALLAS,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,17-17,DOLAR,$ 0.00,
DALLAS,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,22-22,DOLAR,$ 198.00,
DANANG,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,45-45,DOLAR,$ 43.00,
DANANG,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,45-45,DOLAR,$ 41.00,
DANANG,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 34.00,
DANANG,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,08/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,46-46,DOLAR,$ 40.00,
DELHI,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,08/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,62-62,DOLAR,$ 60.00,
DETROIT,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,26-26,DOLAR,$ 0.00,
DETROIT,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,23-23,DOLAR,$ 221.00,
DONGGUAN,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,45-45,DOLAR,$ 23.00,
DONGGUAN,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,21/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,45-45,DOLAR,$ 21.00,
DONGGUAN,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,42-42,DOLAR,$ 90.00,
DONGGUAN,INCA LINES DEL ECUADOR INCALINES S.A.,GUAYAQUIL,AGENTE COLOADER,0,15/12/2025,21/01/2026,INCA LINES DEL ECUADOR INCALINES S.A.                                                               ,,40-40,DOLAR,$ 23.00,
DONGGUAN,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,35-40,DOLAR,$ 20.00,
DUBAI,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/12/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,62-62,DOLAR,$ 165.00,
DUBLIN,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,49-49,EUROS,€ 142.00,
DUBLIN,SACO SHIPPING S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,SACO SHIPPING S.A.                                                                                  ,,32-32,EUROS,€ 98.00,
DURBAN,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,71-71,DOLAR,$ 275.00,
DURBAN,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,51-51,DOLAR,$ 155.00,
DURBAN,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,64-64,DOLAR,$ 157.00,
EL SALVADOR,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,07/01/2026,MARITIME SERVICES LINE DEL ECUADOR MSL DEL ECUADOR S.A.                                             ,,20-20,DOLAR,$ 140.00,
ESTAMBUL,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,10/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,45-45,DOLAR,$ 75.00,
ESTAMBUL,CHARTER LINK LOGISTICS ECUADOR S.A.S.,GUAYAQUIL,AGENTE COLOADER,0,10/01/2026,31/01/2026,CHARTER LINK LOGISTICS ECUADOR S.A.S.                                                               ,,45-45,DOLAR,$ 75.00,
ESTAMBUL,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,CRAFT ECUADOR MULTIMODAL CRAFTECMUL S.A.                                                            ,,42-42,DOLAR,$ 70.00,
ESTAMBUL,ECU - WORLDWIDE - (ECUADOR) S.A.,GUAYAQUIL,AGENTE COLOADER,0,01/01/2026,31/01/2026,ECU - WORLDWIDE - (ECUADOR) S.A.                                                                    ,,40-40,DOLAR,$ 85.00,
